nconst,primaryName,knownForTitles
nm0662730,Gerard Parkes,"tt0144117,tt1300851,tt0251282,tt0111477"
nm0000320,Luis Buñuel,"tt0068361,tt0061395,tt0056732,tt0055601"
nm0000804,Stéphane Audran,"tt0068361,tt0092603,tt0064106,tt0062728"
nm0077921,Julien Bertheau,"tt0068361,tt0046415,tt0196042,tt0071487"
nm0144045,Jean-Pierre Cassel,"tt0068361,tt0110907,tt0112769,tt0072281"
nm0291214,Maria Gabriella Maione,"tt0068361,tt0065622,tt0306674,tt0069747"
nm0291289,Paul Frankeur,"tt0068361,tt0071487,tt0037674,tt0060305"
nm0644680,Bulle Ogier,"tt0068361,tt0074443,tt0071381,tt0062663"
nm0686263,Claude Piéplu,"tt0068361,tt0133385,tt0074811,tt1369743"
nm0721073,Fernando Rey,"tt0066491,tt0067116,tt0068361,tt0055601"
nm0786891,Delphine Seyrig,"tt0069947,tt0062695,tt0068361,tt0073198"
nm0797889,Serge Silberman,"tt0089881,tt0068361,tt0047892,tt0054407"
nm0904371,Milena Vukotic,"tt0068361,tt0892318,tt0379306,tt0106867"
nm0064382,Marc Beaudet,"tt0067439,tt0255716,tt0236237,tt0073515"
nm0134815,Yvan Canuel,"tt0106931,tt0074702,tt0066762,tt0067400"
nm0142023,André Cartier,"tt0073515,tt0225495,tt0069350,tt0269339"
nm0307665,Amulette Garneau,"tt0085901,tt0189275,tt0094210,tt0082919"
nm0503212,Monique Lepage,"tt0315656,tt0077728,tt0069350,tt0080523"
nm0536419,Michèle Magny,"tt0075944,tt0082388,tt0228717,tt0064248"
nm0577396,André Melançon,"tt0225495,tt0098587,tt0100453,tt0087373"
nm0674817,Clément Perron,"tt0236044,tt0069350,tt0073515,tt0236082"
nm0681383,Béatrice Picard,"tt6803040,tt1063628,tt4328146,tt0192882"
nm0691925,Louise Portal,"tt0338135,tt0117701,tt0090985,tt0085365"
nm0754889,Marcel Sabourin,"tt0401085,tt0164184,tt0074702,tt1977034"
nm0857845,Yvon Thiboutot,"tt0125975,tt0069350,tt0226465,tt0188353"
nm0073414,Françoise Berd,"tt0076085,tt0079770,tt0084206,tt0074702"
nm0172006,Frédérique Collin,"tt0093498,tt0144152,tt0380732,tt0294317"
nm0240754,Pierre Dufresne,"tt0138266,tt0188321,tt0269527,tt0202419"
nm0307665,Amulette Garneau,"tt0085901,tt0189275,tt0094210,tt0082919"
nm0310420,Pierre Gauvreau,"tt0138266,tt0067231,tt0236766,tt0069355"
nm0346890,Luce Guilbeault,"tt0068928,tt0177673,tt0067231,tt0073793"
nm0478283,Guy L'Ecuyer,"tt0083592,tt0212163,tt0165570,tt0069355"
nm0478287,Olivier L'Ecuyer,"tt1495708,tt0362961,tt0385878,tt0069355"
nm0513707,Julien Lippé,"tt0068928,tt0069477,tt0069355,tt0235663"
nm0542532,Francis Mankiewicz,"tt0095891,tt0078894,tt0101070,tt0092560"
nm0580494,Monique Mercure,"tt0102511,tt0120802,tt0074702,tt0177655"
nm0754889,Marcel Sabourin,"tt0401085,tt0164184,tt0074702,tt1977034"
nm0243147,Marguerite Duparc,"tt0068928,tt0280168,tt0061803,tt0082388"
nm0300990,J. Léo Gagnon,"tt0068928,tt0188321,tt0080718,tt0072406"
nm0482492,Bernard Lalonde,"tt0071949,tt0132036,tt0083592,tt0074456"
nm0498877,Jean Pierre Lefebvre,"tt0082388,tt0061803,tt0087510,tt0202062"
nm0618810,Marthe Nadeau,"tt0082388,tt0069963,tt0098246,tt0074702"
nm0754889,Marcel Sabourin,"tt0401085,tt0164184,tt0074702,tt1977034"
nm0137345,Gilles Carle,"tt0082919,tt0069477,tt0075680,tt0080718"
nm0300990,J. Léo Gagnon,"tt0068928,tt0188321,tt0080718,tt0072406"
nm0300991,Jacques Gagnon,"tt0067439,tt0070411"
nm0347326,Ernest Guimond,"tt0060421,tt0069477,tt4009646,tt0070411"
nm0432276,Pauline Julien,"tt0070411,tt0269029,tt0058644,tt7511604"
nm0483764,Willie Lamothe,"tt0070411,tt0141627,tt3477762,tt0142215"
nm0488415,Gil Laroche,"tt0237122,tt0237225,tt0237645,tt0237685"
nm0491021,Carole Laure,"tt0322279,tt0083284,tt0412554,tt0085901"
nm0495585,Roger Lebel,"tt0094210,tt0078894,tt0146490,tt0225567"
nm0683600,Daniel Pilon,"tt0465602,tt0190524,tt0115317,tt0077000"
nm0754889,Marcel Sabourin,"tt0401085,tt0164184,tt0074702,tt1977034"
nm0000076,François Truffaut,"tt0070460,tt0075860,tt0053198,tt0055032"
nm0000076,François Truffaut,"tt0070460,tt0075860,tt0053198,tt0055032"
nm0000302,Jacqueline Bisset,"tt0062765,tt0071877,tt0088322,tt0421054"
nm0000882,Nathalie Baye,"tt0264464,tt1650048,tt0174330,tt0204709"
nm0001922,Jean-Pierre Aumont,"tt0046000,tt0070460,tt0038592,tt0035651"
nm0037316,Nike Arrighi,"tt0062885,tt0070460,tt0065580,tt0212698"
nm0150709,Jean Champion,"tt0082206,tt0058450,tt0065531,tt0070460"
nm0181305,Valentina Cortese,"tt0070460,tt0096764,tt0046754,tt0047821"
nm0186569,Dani,"tt0070460,tt0078771,tt0444112,tt0110171"
nm0529543,Jean-Pierre Léaud,"tt0053198,tt0099818,tt0065651,tt0060675"
nm0829155,Alexandra Stewart,"tt0095174,tt1772250,tt0053804,tt0091737"
nm0064382,Marc Beaudet,"tt0067439,tt0255716,tt0236237,tt0073515"
nm0139155,René Caron,"tt0068928,tt0091785,tt0188321,tt0188324"
nm0140646,Marcel Carrière,"tt0070465,tt0224645,tt0228077,tt0075325"
nm0184276,Angèle Coutu,"tt0170960,tt0194619,tt0162824,tt1048147"
nm0238355,Denis Drouin,"tt0225567,tt0075036,tt0071533,tt0070465"
nm0324067,Jacques Godin,"tt8674518,tt0070465,tt0103787,tt0061292"
nm0346890,Luce Guilbeault,"tt0068928,tt0177673,tt0067231,tt0073793"
nm0487668,Jean Lapointe,"tt0373788,tt1629725,tt0211149,tt0074456"
nm0503724,Yvon Leroux,"tt0076498,tt0188321,tt10741596,tt0193125"
nm0656387,Madeleine Pageau,"tt0076590,tt1031288,tt0092357,tt0075036"
nm0660484,Lucille Papineau,"tt0380585,tt0070465,tt0313089,tt0188370"
nm0698923,Denise Proulx,"tt0042694,tt0084933,tt0247517,tt0066762"
nm0070987,Yves Beneyton,"tt0082158,tt0131566,tt0187291,tt0098238"
nm0087126,Francis Blanche,"tt0061395,tt0056559,tt0070130,tt0188037"
nm0088396,Bernard Blier,"tt0039739,tt0056945,tt0090055,tt0040989"
nm0144596,Robert Castel,"tt0058232,tt0092129,tt1124124,tt0228556"
nm0190977,Riccardo Cucciolla,"tt0067698,tt0074084,tt0087843,tt0075688"
nm0218634,Mylène Demongeot,"tt0050997,tt0390808,tt0058089,tt0053597"
nm0220613,Monita Derrieux,"tt0064425,tt0140947,tt0188309,tt0063630"
nm0276946,Denise Filiatrault,"tt0396112,tt0082919,tt0158539,tt6541904"
nm0324067,Jacques Godin,"tt8674518,tt0070465,tt0103787,tt0061292"
nm0350196,Georges Géret,"tt0065234,tt0058249,tt0061116,tt0277529"
nm0799445,Marc Simenon,"tt0103386,tt0065536,tt0081513,tt0167579"
nm0002192,Michel Audiard,"tt0164212,tt0057344,tt0082436,tt0089726"
nm0147561,Daniel Ceccaldi,"tt0065651,tt0082935,tt0047003,tt0062695"
nm0184004,Nathalie Courval,"tt0238330,tt0279578,tt0072307,tt0092588"
nm0184054,Andrée Cousineau,"tt0061863,tt0167593,tt0081563,tt0075681"
nm0184781,Darry Cowl,"tt0356999,tt0058243,tt0161013,tt0256995"
nm0264799,Christine Fabréga,"tt0137652,tt1188753,tt0060305,tt0069027"
nm0301556,Michel Galabru,"tt0090095,tt0077288,tt0133385,tt1064932"
nm0498876,Jean Lefebvre,"tt0046911,tt0070356,tt0058135,tt0056017"
nm0501300,Françoise Lemieux,"tt0383782,tt0192882,tt0278304,tt0071262"
nm0612474,Claude Mulot,"tt0146082,tt0376357,tt0075464,tt0067621"
nm0756660,Marcella Saint-Amant,"tt0061516,tt0257788,tt0065962,tt0078105"
nm0000482,Sylvia Kristel,"tt0078740,tt0071464,tt0081249,tt0077497"
nm0092381,Christine Boisson,"tt0270707,tt0071464,tt0084116,tt0100836"
nm0108440,Gabriel Briand,"tt0071464,tt7489816,tt0180032,tt0080186"
nm0171779,Jeanne Colletin,"tt0071464,tt0276699,tt0070827,tt0372192"
nm0192490,Alain Cuny,"tt0053779,tt0137358,tt0071464,tt0035521"
nm0338126,Marika Green,"tt0053168,tt0167585,tt0071464,tt0327003"
nm0415333,Just Jaeckin,"tt0087903,tt0082640,tt0080793,tt0077689"
nm0746073,Yves Rousset-Rouard,"tt0071464,tt0079477,tt0105448,tt0084555"
nm0759664,Samantha,"tt0071464,tt10786770,tt0272102,tt0076589"
nm0765325,Daniel Sarky,"tt0071464,tt0339868,tt0167716,tt0483281"
nm1985227,Gregory,tt0071464
nm0000780,Denys Arcand,"tt0338135,tt0097635,tt0090985,tt7231342"
nm0033501,Gabriel Arcand,"tt2860720,tt0090985,tt0210915,tt4741708"
nm0047575,Paule Baillargeon,"tt0108094,tt0093239,tt0087249,tt0091988"
nm0087035,Claude Blanchard,"tt0168472,tt0115303,tt10221824,tt0237064"
nm0126923,Jocelyn Bérubé,"tt0080886,tt0189275,tt0074702,tt0070780"
nm0137345,Gilles Carle,"tt0082919,tt0069477,tt0075680,tt0080718"
nm0172006,Frédérique Collin,"tt0093498,tt0144152,tt0380732,tt0294317"
nm0191114,Louise Cuerrier,"tt0211914,tt0125975,tt0253390,tt0071552"
nm0495585,Roger Lebel,"tt0094210,tt0078894,tt0146490,tt0225567"
nm0518548,Céline Lomez,"tt0078269,tt0078088,tt0179175,tt0095454"
nm0766689,Jean-Pierre Saulnier,"tt0068928,tt0071533,tt0094210,tt0074456"
nm0862400,Serge Thériault,"tt0379298,tt0444954,tt0106099,tt0118764"
nm0105693,Michel Brault,"tt0057423,tt0071949,tt0083197,tt0078894"
nm0286190,Louise Forestier,"tt0067231,tt0158446,tt0444954,tt0071949"
nm0286190,Louise Forestier,"tt0067231,tt0158446,tt0444954,tt0071949"
nm0307665,Amulette Garneau,"tt0085901,tt0189275,tt0094210,tt0082919"
nm0310242,Claude Gauthier,"tt0071949,tt0061627,tt0301374,tt1493886"
nm0310242,Claude Gauthier,"tt0071949,tt0061627,tt0301374,tt1493886"
nm0487668,Jean Lapointe,"tt0373788,tt1629725,tt0211149,tt0074456"
nm0487668,Jean Lapointe,"tt0373788,tt1629725,tt0211149,tt0074456"
nm0490352,Louise Latraverse,"tt0061627,tt0098238,tt0217519,tt3364066"
nm0518009,Hélène Loiselle,"tt0152536,tt0083848,tt0239271,tt0068928"
nm0518009,Hélène Loiselle,"tt0152536,tt0083848,tt0239271,tt0068928"
nm0695573,Louise Pratte,tt0071949
nm0695574,Martine Pratte,"tt0078548,tt0228207,tt0125975,tt0071949"
nm0695575,Monique Pratte,tt0071949
nm0699084,Guy Provost,"tt0152536,tt0042002,tt0293864,tt0188316"
nm0699084,Guy Provost,"tt0152536,tt0042002,tt0293864,tt0188316"
nm0001901,Chantal Akerman,"tt0078152,tt0071690,tt0118018,tt0328990"
nm0001901,Chantal Akerman,"tt0078152,tt0071690,tt0118018,tt0328990"
nm0001901,Chantal Akerman,"tt0078152,tt0071690,tt0118018,tt0328990"
nm0007175,Alain Dahan,"tt0072263,tt0091497,tt0101318,tt0086994"
nm0080936,Yves Bical,"tt0166036,tt0073198,tt0124858,tt0421542"
nm0146692,Guy Cavagnac,"tt0249970,tt0073198,tt0099214,tt7541446"
nm0213964,Jan Decorte,"tt0212987,tt0213158,tt0073198,tt0284340"
nm0232540,Jacques Doniol-Valcroze,"tt0054838,tt0066041,tt0210108,tt0053725"
nm0449394,Liliane de Kermadec,"tt0071125,tt0055852,tt0110838,tt14727858"
nm0786891,Delphine Seyrig,"tt0069947,tt0062695,tt0068361,tt0073198"
nm0832422,Henri Storck,"tt0041828,tt0160028,tt0215228,tt0266841"
nm0000780,Denys Arcand,"tt0338135,tt0097635,tt0090985,tt7231342"
nm0098932,Reynald Bouchard,"tt0095649,tt0191636,tt0301374,tt0069477"
nm0098932,Reynald Bouchard,"tt0095649,tt0191636,tt0301374,tt0069477"
nm0137345,Gilles Carle,"tt0082919,tt0069477,tt0075680,tt0080718"
nm0167233,Raymond Cloutier,"tt0264919,tt0208629,tt0253620,tt3281684"
nm0167233,Raymond Cloutier,"tt0264919,tt0208629,tt0253620,tt3281684"
nm0239789,Anne-Marie Ducharme,"tt0074456,tt0075036,tt0173668,tt0075325"
nm0300990,J. Léo Gagnon,"tt0068928,tt0188321,tt0080718,tt0072406"
nm0320716,Renée Girard,"tt0089409,tt0098356,tt0178161,tt0075036"
nm0320716,Renée Girard,"tt0089409,tt0098356,tt0178161,tt0075036"
nm0321007,Carmen Giroux,tt0073830
nm0321007,Carmen Giroux,tt0073830
nm0347327,Gaetan Guimond,tt0073830
nm0491021,Carole Laure,"tt0322279,tt0083284,tt0412554,tt0085901"
nm0557395,Yves Massicotte,"tt0103352,tt0478789,tt0225495,tt0207167"
nm0000901,Jean-Paul Belmondo,"tt0059592,tt0053472,tt0055082,tt0061452"
nm0000901,Jean-Paul Belmondo,"tt0059592,tt0053472,tt0055082,tt0061452"
nm0064650,Michel Beaune,"tt0074348,tt0082949,tt0275822,tt7252940"
nm0088396,Bernard Blier,"tt0039739,tt0056945,tt0090055,tt0040989"
nm0112533,Claude Brosset,"tt0079477,tt0220212,tt0173594,tt0268867"
nm0305368,Nicole Garcia,"tt3794028,tt0081176,tt0269329,tt0109800"
nm0350785,Charles Gérard,"tt0061438,tt0188308,tt0195028,tt0052337"
nm0412245,Daniel Ivernel,"tt0047630,tt0058249,tt1369743,tt0048104"
nm0499151,René Lefèvre,"tt0035156,tt0022765,tt0167238,tt0058909"
nm0674877,François Perrot,"tt0082206,tt1010363,tt0251083,tt0092995"
nm0685494,Marie-France Pisier,"tt0072826,tt0078771,tt0082156,tt0074184"
nm0894577,Henri Verneuil,"tt0079322,tt0047250,tt0102421,tt0056917"
nm0894577,Henri Verneuil,"tt0079322,tt0047250,tt0102421,tt0056917"
nm0041550,Réjean Audet,"tt0074456,tt5589154"
nm0073414,Françoise Berd,"tt0076085,tt0079770,tt0084206,tt0074702"
nm0074447,Jean Pierre Bergeron,"tt2058570,tt20564714,tt0337549,tt3288908"
nm0167500,Sophie Clément,"tt0074456,tt0070465,tt0071949,tt0189275"
nm0239789,Anne-Marie Ducharme,"tt0074456,tt0075036,tt0173668,tt0075325"
nm0285471,André Forcier,"tt0111601,tt0100847,tt1753649,tt8399104"
nm0288517,Marcel Fournier,"tt0077241,tt0083236,tt0080735,tt0076590"
nm0301008,Louise Gagnon,"tt0074456,tt0069766,tt0100847,tt0083592"
nm0482492,Bernard Lalonde,"tt0071949,tt0132036,tt0083592,tt0074456"
nm0487668,Jean Lapointe,"tt0373788,tt1629725,tt0211149,tt0074456"
nm0668208,Albert Payette,"tt0069766,tt0074456,tt0130763,tt0227130"
nm0890141,Elise Varo,"tt0074456,tt0100847,tt0111601,tt0125975"
nm0073414,Françoise Berd,"tt0076085,tt0079770,tt0084206,tt0074702"
nm0099434,Jacques Boulanger,"tt0075036,tt0188343,tt0090467,tt0940900"
nm0126846,Véronique Béliveau,"tt0075036,tt0076270,tt11725556,tt0188328"
nm0167231,Nicole Cloutier,"tt0075036,tt0267822"
nm0307665,Amulette Garneau,"tt0085901,tt0189275,tt0094210,tt0082919"
nm0320636,Benoît Girard,"tt1734326,tt0208629,tt0446233,tt0167718"
nm0480978,Rita Lafontaine,"tt0366532,tt0162824,tt0146282,tt0075036"
nm0520440,Jean-Claude Lord,"tt0078548,tt0146490,tt0092172,tt0068392"
nm0529655,Anne Létourneau,"tt0098238,tt0082919,tt1334076,tt0096276"
nm0584714,Claude Michaud,"tt0115303,tt0146490,tt0231449,tt0189290"
nm0890142,Elyse Varo,tt0075036
nm0064382,Marc Beaudet,"tt0067439,tt0255716,tt0236237,tt0073515"
nm0140646,Marcel Carrière,"tt0070465,tt0224645,tt0228077,tt0075325"
nm0239789,Anne-Marie Ducharme,"tt0074456,tt0075036,tt0173668,tt0075325"
nm0300990,J. Léo Gagnon,"tt0068928,tt0188321,tt0080718,tt0072406"
nm0480978,Rita Lafontaine,"tt0366532,tt0162824,tt0146282,tt0075036"
nm0487668,Jean Lapointe,"tt0373788,tt1629725,tt0211149,tt0074456"
nm0529698,Raymond Lévesque,"tt0110922,tt0308064,tt0269029,tt0104374"
nm0605529,Ginette Morin,"tt0075325,tt0224773,tt1285124,tt0403762"
nm0698923,Denise Proulx,"tt0042694,tt0084933,tt0247517,tt0066762"
nm0754889,Marcel Sabourin,"tt0401085,tt0164184,tt0074702,tt1977034"
nm0820384,Louise St-Pierre,"tt0075325,tt0125975,tt0091988,tt0170940"
nm1400939,Serge A. Savard,"tt0075325,tt0076222"
nm0109286,Peter Brikmanis,"tt0076426,tt0207348"
nm0184292,Jacques Couture,"tt2023325,tt2231377,tt0076426,tt2091526"
nm0200516,Anne Dansereau,tt0076426
nm0330367,Kenneth Gordon,"tt0076426,tt0085031,tt0076760,tt0294056"
nm0330367,Kenneth Gordon,"tt0076426,tt0085031,tt0076760,tt0294056"
nm0413945,G. Philip Jackson,"tt0076426,tt0110972,tt0118537,tt0129082"
nm0413945,G. Philip Jackson,"tt0076426,tt0110972,tt0118537,tt0129082"
nm0435266,Sandra Kaizer,"tt0118537,tt0196114,tt0076426"
nm0501059,Ken Lemaire,"tt0232098,tt0076426,tt0108228,tt0081246"
nm0738280,Grant Roll,"tt2189221,tt0097075,tt0076426,tt0088634"
nm0796491,Cory Siddall,"tt4139588,tt0093756,tt6017942,tt0114648"
nm14928921,Denis Pelletier,tt0076426
nm14928922,David Wright,tt0076426
nm0301556,Michel Galabru,"tt0090095,tt0077288,tt0133385,tt1064932"
nm0491275,Rémi Laurent,"tt0077288,tt0082919,tt0080041,tt0073945"
nm0525574,Benny Luke,"tt0077288,tt0088873,tt0080489,tt0075251"
nm0541977,Luisa Maneri,"tt0077288,tt0094843,tt0335659,tt0094901"
nm0561158,Claire Maurier,"tt0053198,tt0211915,tt0081678,tt0058343"
nm0596850,Édouard Molinaro,"tt0115685,tt0077288,tt0053395,tt0115638"
nm0714052,Carlo Reali,"tt0079859,tt0082045,tt0080530,tt0067656"
nm0769273,Carmen Scarpitta,"tt0077288,tt0477396,tt0072966,tt3350302"
nm0785664,Michel Serrault,"tt0077288,tt0113947,tt0046911,tt0084358"
nm0865575,Ugo Tognazzi,"tt0077288,tt0072637,tt0061668,tt0084813"
nm0892891,Venantino Venantini,"tt1167638,tt0089457,tt0140603,tt0077288"
nm0076311,Marielle Bernard,"tt0079232,tt0423662,tt2313352,tt0475207"
nm0197272,Marc Daigle,"tt10260042,tt0105317,tt0085874,tt2860720"
nm0336198,Robert Gravel,"tt0091785,tt0106099,tt0189275,tt0097153"
nm0558853,Jean Mathieu,"tt0102468,tt0078548,tt0073515,tt0074702"
nm0796449,Gilbert Sicotte,"tt1787747,tt1259014,tt10441486,tt4720674"
nm0848936,Paul Tana,"tt0105317,tt0079232,tt0124104,tt0088871"
nm0898686,Julie Vincent,"tt0079581,tt0098246,tt0082055,tt0079232"
nm0077749,Fernand Berset,"tt0166925,tt0060569,tt0080125,tt0168286"
nm0078109,Roland Bertin,"tt0099334,tt0100112,tt0082269,tt0068959"
nm0084297,Toto Bissainthe,"tt0270785,tt0080125,tt0282458,tt0052105"
nm0167515,Philippe Clévenot,"tt0094828,tt0296742,tt0098226,tt0207479"
nm0184318,Monique Couturier,"tt0841044,tt0080125,tt0148550,tt0086099"
nm0219259,Jean-Paul Denizon,"tt0086466,tt0252313,tt0080125,tt0170882"
nm0322912,Gabriel Glissant,"tt0148433,tt0074890,tt0294748,tt1255968"
nm0351936,Elsie Haas,"tt0080125,tt0124219,tt0124099"
nm0393124,Med Hondo,"tt0091892,tt0062285,tt0071213,tt0125958"
nm0393124,Med Hondo,"tt0091892,tt0062285,tt0071213,tt0125958"
nm1075910,Cyril Aventurin,"tt0080125,tt0100541,tt11569758"
nm1135379,Gérald Bloncourt,"tt0080125,tt29491542,tt29899391,tt29899561"
nm0000366,Catherine Deneuve,"tt0283832,tt0061395,tt0168629,tt0059646"
nm0244850,Jacques Dutronc,"tt0103190,tt7040874,tt0073155,tt1748122"
nm0312783,Émile Genest,"tt0057765,tt0082919,tt0060009,tt0059037"
nm0324067,Jacques Godin,"tt8674518,tt0070465,tt0103787,tt0061292"
nm0350762,Gilberte Géniat,"tt0058249,tt0073535,tt0039739,tt0065957"
nm0405759,Denis Héroux,"tt0080388,tt0082484,tt0086942,tt0098238"
nm0494204,Bernard Le Coq,"tt0424205,tt0103190,tt0387898,tt1711484"
nm0500988,Claude Lelouch,"tt0061138,tt0328802,tt0116555,tt0108370"
nm0500988,Claude Lelouch,"tt0061138,tt0328802,tt0116555,tt0108370"
nm0617585,Monique Mélinand,"tt0160811,tt0052964,tt0216999,tt0210108"
nm0699510,Paul Préboist,"tt0062725,tt0072052,tt0084340,tt0060930"
nm0753703,Jean-François Rémi,"tt0165570,tt12199580,tt0167655,tt0086282"
nm0898317,Jacques Villeret,"tt0119038,tt0078171,tt0082701,tt0091089"
nm0000805,Claudine Auger,"tt0059800,tt0080718,tt1369743,tt0092995"
nm0006893,John Vernon,"tt0077975,tt0066999,tt0095444,tt0083530"
nm0087035,Claude Blanchard,"tt0168472,tt0115303,tt10221824,tt0237064"
nm0137345,Gilles Carle,"tt0082919,tt0069477,tt0075680,tt0080718"
nm0137465,Carine Carlier,tt0080718
nm0276946,Denise Filiatrault,"tt0396112,tt0082919,tt0158539,tt6541904"
nm0298862,Lewis Furey,"tt0089685,tt0085901,tt0089789,tt3364066"
nm0479454,Michel-René Labelle,"tt0082498,tt0139465,tt0080718,tt0142215"
nm0491021,Carole Laure,"tt0322279,tt0083284,tt0412554,tt0085901"
nm0683603,Donald Pilon,"tt0069477,tt0078649,tt0089409,tt0087098"
nm0716577,Serge Reggiani,"tt0057091,tt0043386,tt0050709,tt0054821"
nm0000269,Jean-Jacques Annaud,"tt0091605,tt0215750,tt2909116,tt0120102"
nm0000579,Ron Perlman,"tt3973768,tt0411477,tt0167190,tt0092319"
nm0001044,Rae Dawn Chong,"tt0088944,tt0088939,tt0082484,tt0100740"
nm0094958,Franck-Olivier Bonnet,"tt0473753,tt0211915,tt0133385,tt0083734"
nm0252832,Nicholas Kadi,"tt0082484,tt0100232,tt0119190,tt0240462"
nm0318633,Brian Gill,tt0082484
nm0405759,Denis Héroux,"tt0080388,tt0082484,tt0086942,tt0098238"
nm0447190,John Kemeny,"tt0222807,tt0082484,tt0093075,tt0071155"
nm0454338,Jean-Michel Kindt,"tt0082484,tt0079002,tt0169519,tt0143022"
nm0569239,Everett McGill,"tt4093826,tt0166896,tt0091187,tt0082484"
nm0771391,Kurt Schiegl,"tt0125421,tt0082484,tt0076760,tt0082244"
nm0777229,Gary Schwartz,"tt1210335,tt0098084,tt0099052,tt0081766"
nm1874510,Naseer El-Kadi,tt0082484
nm0064418,Caroline Beaudoin,"tt0084560,tt10920476"
nm0087948,Roger Blay,"tt0087428,tt0084560,tt0085874,tt0116720"
nm0551508,Marc Martel,tt0084560
nm0580494,Monique Mercure,"tt0102511,tt0120802,tt0074702,tt0177655"
nm0671055,Benoît Pellerin,tt0084560
nm0688503,Anne Claire Poirier,"tt0079581,tt0125563,tt0098246,tt0073793"
nm0726281,Marie-Josée Riendeau,tt0084560
nm0744380,Michelle Rossignol,"tt0167575,tt0075036,tt0264496,tt0084560"
nm0753731,Louise Rémy,"tt0207167,tt0084560,tt0188353,tt0294187"
nm0820338,Nathalie St-Arnault,tt0084560
nm0862396,Pierre Thériault,"tt0228717,tt0084560,tt0070620,tt0225567"
nm0885247,Jacques Vallée,"tt0269630,tt0237840,tt0211294,tt0165570"
nm0001929,Josiane Balasko,"tt0113149,tt0074811,tt1442519,tt1091992"
nm0002010,Christian Clavier,"tt0108500,tt0189192,tt0133385,tt0250223"
nm0003508,Michel Blanc,"tt0109942,tt0097904,tt1781843,tt0087681"
nm0269992,Christian Fechner,"tt0101318,tt0144201,tt0107295,tt0075683"
nm0301556,Michel Galabru,"tt0090095,tt0077288,tt0133385,tt1064932"
nm0320801,Roland Giraud,"tt2261749,tt0090206,tt0082319,tt0089484"
nm0432040,Gérard Jugnot,"tt0372824,tt0089977,tt0103168,tt0074811"
nm0483776,Martin Lamotte,"tt0107784,tt0082319,tt0105911,tt0196282"
nm0491763,Dominique Lavanant,"tt0092521,tt0077276,tt0110570,tt0095943"
nm0537571,Jacqueline Maillan,"tt0056559,tt0275822,tt1418725,tt0243510"
nm0688585,Jean-Marie Poiré,"tt0108500,tt0189192,tt0100303,tt0120882"
nm0898317,Jacques Villeret,"tt0119038,tt0078171,tt0082701,tt0091089"
nm0000366,Catherine Deneuve,"tt0283832,tt0061395,tt0168629,tt0059646"
nm0000367,Gérard Depardieu,"tt0099334,tt0120744,tt0103594,tt0099699"
nm0000521,Sophie Marceau,"tt0082100,tt0143145,tt0112573,tt1194616"
nm0006734,Alain Corneau,"tt0103110,tt0098000,tt0318725,tt0075082"
nm0023749,Saïd Amadis,"tt0365737,tt0464913,tt0936453,tt0235606"
nm0092332,Albina du Boisrouvray,"tt0207479,tt0069065,tt0083255,tt0075082"
nm0168124,Jean-Laurent Cochet,"tt0275822,tt12199580,tt0082749,tt7252940"
nm0239816,Michel Duchaussoy,"tt1259014,tt0411272,tt0363532,tt0097884"
nm0241484,Roger Dumas,"tt0058203,tt0058658,tt0061095,tt0104008"
nm0634159,Philippe Noiret,"tt0095765,tt0110877,tt0082206,tt0065112"
nm0723827,Jean-Louis Richard,"tt0060390,tt0070460,tt0061955,tt0145723"
nm0868139,Pierre Tornade,"tt0101152,tt0061369,tt0096519,tt0280292"
nm0099004,Luc Boucher,"tt0087373,tt8055804"
nm0142190,Maryse Cartwright,"tt0090684,tt0087373,tt8046786"
nm0195195,Marie-Pierre A. D'Amour,"tt0087373,tt8046786,tt22330626,tt8055804"
